IR 1_log,IR 2_log,IR 3_log,IR 4_log,IR 5_log,IR 6_log,IR 7_log,IR 8_log,IR 9_log,IR 10_log,gerakan
0.8348871316704872,0.8297339500092219,0.8077055768100094,0.882773864154924,0.8592553628668953,0.865914452438375,0.8727297765086259,0.8729977833916721,0.8598873318966903,0.8588832837821041,3
0.9001223273084792,0.7674322884009465,0.7566240249493753,0.7610954155802702,0.8162275089577432,0.8267434708150904,0.8256242470685918,0.7720754058023792,0.7943237916510174,0.8105018230558886,3
0.4579886512572598,0.3843812909596997,0.8333468950900416,0.8738804239082097,0.9218402850017567,0.7756450780096287,0.6068751365590555,0.0,0.0,0.32505232604180145,3
0.46722830308845026,0.49549240207081086,0.5689986690232411,0.4548636197355416,0.6706382011449145,0.11700156175944479,0.6068751365590555,0.0,0.30708099199290795,0.48281883081076044,3
0.49966670076661096,0.8638652288445748,0.8986431646964705,0.7560184587755681,0.7245863886631779,0.44546647205324896,0.6655004532381106,0.0,0.0,0.4631438988890792,1
0.8596735605226106,0.9329560867979843,0.9108844768284194,0.8856300589294102,0.7459403439702021,0.2716692133949537,0.5674373155234849,0.0,0.0,0.0,1
0.8110427794870354,0.9088787877794372,0.9066232383856035,0.8509375023399838,0.6347196783582684,0.0,0.5883188551316316,0.0,0.0,0.0,1
0.8507133381458261,0.7429445030203576,0.8498067420385442,0.5502524308495789,0.6729172267176404,0.23400312351888958,0.6526606907422229,0.23905366644790293,0.30708099199290795,0.550549284132736,1
0.0,0.35221388904914586,0.0,0.0,0.5719316438517438,0.0,0.5559269192148529,0.6080883225591797,0.8909452706400696,0.1157859747222698,2
0.0,0.0,0.0,0.0,0.47449267061814504,0.0,0.0,0.0,0.0,0.0,3
0.5327716969115498,0.4719919459381761,0.5393258775331825,0.5186724797019793,0.6979782548519228,0.5624680338126937,0.708795892928936,0.7870797146096721,0.9385846086052322,0.5840700899932043,2
0.3722126480018763,0.4541625379167044,0.4458312351169844,0.3623624494970576,0.6347196783582684,0.0,0.5370197763042038,0.0,0.0,0.0,3
0.5443230312306128,0.8696164985878795,0.7040371143078349,0.6306420871784212,0.9194726841968991,0.8737215119632086,0.6068751365590555,0.23905366644790293,0.0,0.45236313574580156,3
0.17759056563718323,0.5872669132069165,0.6034178972138794,0.5955255374840301,0.7073531532381372,0.5217604639400126,0.18328651293336384,0.0,0.0,0.0,3
0.40168490926535083,0.31192832467306714,0.40706673305696256,0.17289082656732638,0.6288527282045919,0.0,0.5435631472666203,0.0,0.885167695520421,0.47327086921522893,0
0.8872862297191382,0.6942141681603984,0.8930841118334795,0.8884353384202414,0.7309868370389062,0.6184003141337179,0.7507238284568487,0.5921593961503278,0.64461390183618,0.7212098434473577,1
0.0,0.0,0.27637356164175253,0.0,0.8884816832102344,0.8679003291428754,0.5674373155234849,0.0,0.0,0.0,2
0.7273937792762428,0.9021045636359453,0.9125565476372466,0.8495197268745128,0.747360887524638,0.6498955705778846,0.752567323167416,0.6525485725784276,0.6634664233953806,0.7096850084656275,1
0.5137320810794346,0.5604882354842726,0.8771990109128097,0.535253276064384,0.6838449762146342,0.37088617582906086,0.6313336646910513,0.0,0.23759028760164844,0.42845901966596767,1
0.0,0.0,0.5193953527901419,0.44586848513164373,0.47449267061814504,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.3082118223845238,0.0,0.0,0.0,0.0,0.0,2
0.40168490926535083,0.4230394357841783,0.8823410544515611,0.8821963515351992,0.9357785661665703,0.8909329441064979,0.6526606907422229,0.0,0.0,0.2315719494445396,3
0.8818521079746651,0.9159082203858834,0.7808902056648892,0.5639455863364304,0.7073531532381372,0.4782395360599873,0.6623819591939218,0.5330217393544762,0.4109636766051359,0.550549284132736,1
0.8263523102997716,0.9190514475449306,0.909618420295207,0.863153530291166,0.675163924594648,0.0,0.49123422212103646,0.0,0.0,0.1157859747222698,1
0.506852323701973,0.6641422137222129,0.8833492085087842,0.500136726369993,0.6611792987553401,0.40475890218056787,0.68027422154066,0.0,0.1882858481920837,0.5163396366712288,1
0.0,0.0,0.0,0.6124635916894569,0.813456775715627,0.0,0.11564091443801901,0.0,0.0,0.0,2
0.3876195289525272,0.41115996868234356,0.4370147200199298,0.3623624494970576,0.8180480984806998,0.8628911315050779,0.880572009553668,0.7701046326996538,0.880199661735002,0.5840700899932043,0
0.9431965670410373,0.9343767706819669,0.9316912992223945,0.7293766271830254,0.787166465377031,0.7097419090556455,0.788691731844632,0.7759506423593899,0.737652905494403,0.7641773415146627,1
0.8596735605226106,0.8674838802286227,0.6720093607134765,0.5243957290465061,0.6562292226214406,0.0,0.6235725177101978,0.0,0.0,0.4150883774887849,1
0.7378264247076021,0.7475467171736888,0.8559284590047644,0.8537353006909046,0.8592553628668953,0.7979715900814868,0.766624861681741,0.7001859174336905,0.7180446685980437,0.7340657121769814,3
0.7344231432346022,0.7177146242930331,0.815699439174935,0.8774983306522454,0.780425467429943,0.7417723516581217,0.7795894069611449,0.7276151557831311,0.7510143571306149,0.7606971353951696,1
0.3145561792949021,0.0,0.8589005552267321,0.8298225512063643,0.6431317194047074,0.0,0.5435631472666203,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.6288527282045919,0.6569298205876082,0.7732330353537635,0.0,0.0,0.611975447710213,2
0.43775604182497574,0.31192832467306714,0.4370147200199298,0.40365124174286915,0.906037577393666,0.8784236982724364,0.5833383487483772,0.0,0.0,0.0,3
0.5837045163160839,0.6066035131819218,0.5393258775331825,0.535253276064384,0.9189948873198793,0.9164603647472345,0.68027422154066,0.18944554848991468,0.4855707360068597,0.48281883081076044,2
0.43775604182497574,0.4633250001602569,0.8729582758625072,0.8732692696944224,0.7697434736760028,0.4782395360599873,0.4279222328286012,0.0,0.0,0.3473579241668094,1
0.4579886512572598,0.4230394357841783,0.4836406442081187,0.44586848513164373,0.9028906617337081,0.8934970071742344,0.9575959041095218,0.8783702044989348,0.35638543140247264,0.40055366194895903,0
0.7103622625487331,0.6691519792253838,0.8565274773174143,0.7660136912399267,0.7245863886631779,0.6226738986732882,0.7331460517334555,0.6711084871384371,0.6278801166349363,0.6947158483336188,1
0.3145561792949021,0.7063946671797872,0.8858411370465177,0.8676593762665344,0.9028906617337081,0.6733308255030361,0.5559269192148529,0.0,0.0,0.2993024027665151,3
0.6448188687256335,0.5872669132069165,0.8740294400398596,0.8016137190788459,0.6611792987553401,0.5056723369138433,0.677422279037089,0.33555424356921854,0.452295275466609,0.578929873611349,1
0.28963773745126703,0.39832916674679514,0.513982621223483,0.17289082656732638,0.6164236447690477,0.0,0.6313336646910513,0.0,0.8598873318966903,0.550549284132736,0
0.5652100945897104,0.8962321322730858,0.646241765699703,0.5404134764638678,0.6838449762146342,0.6534493349523096,0.6885487060766171,0.5330217393544762,0.5710904192674332,0.5566242754863411,1
0.0,0.31192832467306714,0.3389153469504639,0.10908196660088884,0.8952951872444765,0.8926466397690734,0.5931549784909168,0.0,0.0,0.0,2
0.26016547618779245,0.2579920105430403,0.4370147200199298,0.2819727931682152,0.9023600429975037,0.8883293309518526,0.9597280043576446,0.8762412790690568,0.6988294269778591,0.0,0
0.3876195289525272,0.4444444444444444,0.513982621223483,0.3623624494970576,0.6131577652585726,0.0,0.56178136459907,0.0,0.0,0.0,2
0.9473955017977644,0.8631315916418807,0.7676463573138212,0.7439585337902582,0.8376062068321257,0.7722001100121101,0.8279740686436144,0.7778560846147548,0.8176245707786833,0.8065401231046687,3
0.49966670076661096,0.3843812909596997,0.4370147200199298,0.48644357088314133,0.6611792987553401,0.3284649102938041,0.9543457771595764,0.46697826064552383,0.0,0.5085687540860467,2
0.0,0.0,0.4370147200199298,0.48644357088314133,0.6375736212396096,0.0,0.346922743314057,0.0,0.0,0.0,3
0.5602358590704188,0.5831030570492872,0.6094675754047651,0.6025210008085513,0.7073531532381372,0.731017276832704,1.0,0.49841793020378083,0.5297588204059601,0.6466603269333245,2
0.0,0.1111111111111111,0.21383177633304115,0.0,0.7672685866887573,0.8566770221921777,0.9515881181136058,0.8151943933981025,0.0,0.0,2
0.6772572664037941,0.6855472223824791,0.6617905903075985,0.7425596622482837,0.7542785609441689,0.6701756388177633,0.7597441102731385,0.6361132118274635,0.6364511608089994,0.6973057273675238,2
0.22409434362816755,0.36910312165415143,0.5025516872382445,0.21816393320177768,0.6258356932773094,0.0,0.795915135978679,0.861723130069387,0.7730944001086373,0.8947848024077663,0
0.7103622625487331,0.900947161864241,0.7318916487317981,0.8997001535480054,0.7882625911677668,0.6636826239745177,0.7614910851234589,0.7171609993437088,0.6485539642067842,0.6894124234858868,1
0.0,0.0,0.0,0.47144441609794635,0.4289268381665463,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.39563579907172397,0.44586848513164373,0.6164236447690477,0.0,0.0,0.0,0.0,0.0,3
0.8367240821099551,0.8517039907983529,0.8043883087076805,0.9535364098533823,0.8620220628131625,0.8737215119632086,0.9072596437055879,0.8925792431670247,0.8719385365691591,0.8791000385970414,3
0.0,0.0,0.0,0.0,0.6164236447690477,0.0,0.8578072479877643,0.7144453405490478,0.0,0.0,2
0.0,0.1761069445245729,0.4370147200199298,0.0,0.6098231253629839,0.0,0.5674373155234849,0.0,0.8469242011947512,0.4408383007640713,0
0.0,0.0,0.0,0.42617130946349513,0.5842799369031737,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.1694576734752319,0.5639455863364304,0.6773791990920025,0.40475890218056787,0.4726779406936126,0.0,0.0,0.0,3
0.5880154357666708,0.617176539075293,0.8873171963645852,0.6124635916894569,0.7073531532381372,0.5056723369138433,0.6623819591939218,0.48856148933522814,0.35638543140247264,0.5237650302986386,1
0.0,0.0,0.7566240249493753,0.836149916502987,0.651119439345578,0.0,0.49979171702813996,0.0,0.0,0.0,1
0.6477850051403197,0.8571383908517913,0.5728074309720652,0.500136726369993,0.6683259039525676,0.3284649102938041,0.615432631466159,0.0,0.35638543140247264,0.40055366194895903,1
0.0,0.3843812909596997,0.8808163597802133,0.48644357088314133,0.6227600715009688,0.4329572262191875,0.9198305349526552,0.0,0.0,0.0,3
0.35518113127436657,0.1111111111111111,0.4276635526660823,0.10908196660088884,0.6227600715009688,0.0,0.5833383487483772,0.0,0.8406913265035693,0.729889398363165,0
0.3722126480018763,0.1761069445245729,0.4370147200199298,0.17289082656732638,0.6403770491963886,0.0,0.6024259509235476,0.7224672878443908,0.8008535400780333,0.32505232604180145,0
0.0,0.0,0.2482510045236794,0.0,0.5538102404286387,0.0,0.4517964010854658,0.0,0.0,0.573626448763617,2
0.0,0.0,0.1694576734752319,0.0,0.6064167673114845,0.0,0.4726779406936126,0.0,0.944227428257861,0.9339399991139173,0
0.5137320810794346,0.4230394357841783,0.5689986690232411,0.6025210008085513,0.9218402850017567,0.8784236982724364,0.68027422154066,0.48856148933522814,0.49536684018499166,0.926939041688945,2
0.7344231432346022,0.7365951800088455,0.7207699303963555,0.9249911075436985,0.8087283784767266,0.7417723516581217,0.795915135978679,0.6745922575351697,0.737652905494403,0.7851863443727851,3
0.0,0.0,0.1694576734752319,0.0,0.5675919328069738,0.0,0.2685098881521019,0.0,0.0,0.0,3
0.0,0.0,0.0,0.6124635916894569,0.5993760728802375,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.3551668926902,0.0,0.6131577652585726,0.0,0.4726779406936126,0.0,0.8841855428907591,0.7589294590952184,2
0.8464703150486861,0.5872669132069165,0.47678409222447116,0.8509375023399838,0.6587235977101714,0.0,0.5729077916385981,0.0,0.0,0.0,3
0.0,0.0,0.40706673305696256,0.21816393320177768,0.6131577652585726,0.0,0.5978548547427658,0.8151943933981025,0.4751805752032969,0.2315719494445396,0
0.0,0.3333333333333333,0.529682298676312,0.5404134764638678,0.6562292226214406,0.0,0.3246450903388149,0.0,0.0,0.0,3
0.28963773745126703,0.3843812909596997,0.3551668926902,0.17289082656732638,0.6258356932773094,0.0,0.9394808175053257,0.8640378060250844,0.8992620855431507,0.9112778504767282,0
0.46722830308845026,0.4541625379167044,0.5484018494141213,0.46337228714444995,0.6562292226214406,0.574113863068929,0.9394808175053257,0.8366878325676602,0.0,0.48281883081076044,0
0.5963069916300439,0.5283208335737187,0.5650934725469559,0.5404134764638678,0.7634822021268071,0.8838986940967742,0.9565195482871275,0.46697826064552383,0.4855707360068597,0.6162046318683656,0
0.42660335110898595,0.3843812909596997,0.4370147200199298,0.3773616042822525,0.6431317194047074,0.0,0.578204572190095,0.0,0.8928286430527843,0.48281883081076044,0
0.0,0.0,0.3001508448904419,0.0,0.9012934427068295,0.8802684988526139,0.5302092562474209,0.0,0.0,0.0,2
0.43775604182497574,0.4541625379167044,0.5393258775331825,0.44586848513164373,0.6347196783582684,0.0,0.6274982182165435,0.11952683322395147,0.8937626244642033,0.5163396366712288,0
0.0,0.0,0.3207476644995617,0.0,0.5842799369031737,0.0,0.5156927502530323,0.0,0.9349611086278442,0.9162016046648406,0
0.3361415154422513,0.4444444444444444,0.47678409222447116,0.3062317958447284,0.6562292226214406,0.23400312351888958,0.5729077916385981,0.0,0.0,0.40055366194895903,2
0.5652100945897104,0.7063946671797872,0.7278143975565242,0.7278412782998589,0.7073531532381372,0.5139079982083345,0.6885487060766171,0.33555424356921854,0.4109636766051359,0.5237650302986386,1
0.0,0.0,0.0,0.0,0.6611792987553401,0.5624680338126937,0.0,0.0,0.0,0.4631438988890792,2
0.6117138725806947,0.6641422137222129,0.7828304453562823,0.0,0.5489363314251429,0.0,0.0,0.0,0.0,0.0,1
0.9067705498183001,0.8444347602430142,0.91746668175157,0.7338947943180997,0.7515476390745439,0.7046264396141412,0.768301605180242,0.6745922575351697,0.6988294269778591,0.7641773415146627,1
0.0,0.4633250001602569,0.6340900499278816,0.6092186929708817,0.6880133626947043,0.4782395360599873,0.18328651293336384,0.0,0.0,0.0,3
0.4146238048862147,0.4230394357841783,0.524624566165432,0.3910547597691041,0.6431317194047074,0.0,0.611208745761965,0.49841793020378083,0.8587485558475441,0.5004186571460958,0
0.8163087141515655,0.9143131878328756,0.9666970186962418,0.7957115768967471,0.8415562755042026,0.8136518290970332,0.8337077797995855,0.8057862001683446,0.8040274301323593,0.7954918757544583,3
0.8604640261521239,0.8517039907983529,0.8878060938314097,0.6794517923596638,0.6611792987553401,0.2716692133949537,0.6492901806776298,0.0,0.0,0.5237650302986386,1
0.0,0.0,0.0,0.0,0.47449267061814504,0.0,0.0,0.0,0.0,0.0,2
0.9037824813909459,0.9180105383744643,0.8068829240778803,0.5454098330044442,0.699898151626842,0.3024446496739752,0.6492901806776298,0.46697826064552383,0.23759028760164844,0.5840700899932043,1
0.3361415154422513,0.4541625379167044,0.8990975008766504,0.8353727691840747,0.6485013707366034,0.0,0.4822139403047467,0.0,0.0,0.0,1
0.17759056563718323,0.3333333333333333,0.4370147200199298,0.0,0.6227600715009688,0.0,0.5559269192148529,0.45508107679317006,0.8610185912174811,0.3473579241668094,0
0.35518113127436657,0.31192832467306714,0.5025516872382445,0.7696040829891784,0.6318133666404037,0.0,0.5833383487483772,0.0,0.0,0.2993024027665151,3
0.0,0.0,0.3207476644995617,0.0,0.9039465959420683,0.8400605768225814,0.49123422212103646,0.0,0.0,0.0,2
0.5700358230713436,0.6066035131819218,0.524624566165432,0.512733208343758,0.6729172267176404,0.5364477731928649,0.9628759198945087,0.8876379088121865,0.4109636766051359,0.5308743522110547,0
0.6041939167461692,0.5991463803087511,0.5650934725469559,0.863153530291166,0.7017950550730393,0.3510046852783344,0.6492901806776298,0.3585804996718544,0.23759028760164844,0.47327086921522893,2
0.43775604182497574,0.36910312165415143,0.4370147200199298,0.3910547597691041,0.8789156341603102,0.886571007001222,0.964942009132805,0.8876379088121865,0.8342231941709948,0.2688467077015562,0
0.4579886512572598,0.5094402778579062,0.4370147200199298,0.3272458998026665,0.6164236447690477,0.40475890218056787,0.4726779406936126,0.0,0.0,0.32505232604180145,2
0.40168490926535083,0.4541625379167044,0.8559284590047644,0.738286856463976,0.6258356932773094,0.0,0.5370197763042038,0.0,0.0,0.0,1
0.5137320810794346,0.43409895506761315,0.4965020090473588,0.49343903420766244,0.6611792987553401,0.3024446496739752,0.8888739497917826,0.8557967471760609,0.1882858481920837,0.40055366194895903,0
0.4579886512572598,0.3843812909596997,0.4541709429668202,0.43632786640355536,0.6659793492615208,0.0,0.7450678775324339,0.8325981364668275,0.0,0.3473579241668094,0
0.0,0.0,0.0,0.0,0.5160484269922807,0.0,0.2685098881521019,0.6711084871384371,0.5297588204059601,0.5308743522110547,2
0.26016547618779245,0.39832916674679514,0.8990975008766504,0.3773616042822525,0.6258356932773094,0.0,0.5302092562474209,0.0,0.0,0.47327086921522893,1
0.4579886512572598,0.4444444444444444,0.875093216819294,0.8714214361875136,0.9044719348801239,0.7046264396141412,0.5674373155234849,0.0,0.0,0.2688467077015562,3
0.8077988599442514,0.8306370478851552,0.7957689144318945,0.17289082656732638,0.5761556153629588,0.0,0.23128182887603801,0.0,0.0,0.0,1
0.8152691613784107,0.8125425505871506,0.8612376760237828,0.7831986035544273,0.8198479990385192,0.8242051136139878,0.8220362684868499,0.8105544515100853,0.8176245707786833,0.8143717378670462,3
0.3145561792949021,0.31192832467306714,0.3551668926902,0.10908196660088884,0.6098231253629839,0.0,0.578204572190095,0.11952683322395147,0.8456956284437829,0.4150883774887849,0
0.880464546672864,0.8681979101352263,0.896812318018802,0.6277544463028681,0.7196103916480124,0.6425553892240146,0.7014881010471192,0.5976341661197574,0.6322192133297907,0.6358795637900468,1
0.4579886512572598,0.4633250001602569,0.4836406442081187,0.43632786640355536,0.6611792987553401,0.2716692133949537,0.7411878288457145,0.8896314659236053,0.0,0.4408383007640713,0
0.17759056563718323,0.28721805563568403,0.4541709429668202,0.0,0.6347196783582684,0.0,0.9346271057665204,0.861723130069387,0.904590550933218,0.8867134811596957,0
0.0,0.5026179951174459,0.3001508448904419,0.0,0.54390766955675,0.0,0.5498595388000916,0.0,0.0,0.0,3
0.7553623097042628,0.7534844126138511,0.7739004716136927,0.7439585337902582,0.9241730155998754,0.9437450325745351,0.8381569654350935,0.7556400450514149,0.7822615671962049,0.7911528304601285,3
0.22409434362816755,0.1111111111111111,0.3207476644995617,0.3272458998026665,0.5538102404286387,0.0,0.5729077916385981,0.0,0.8275013457819542,0.6358795637900468,2
0.3145561792949021,0.7534844126138511,0.6365981868428326,0.3062317958447284,0.6196235423812044,0.0,0.5559269192148529,0.0,0.0,0.0,1
0.7583559119076688,0.7726884789318751,0.7508026917619239,0.7425596622482837,0.9357785661665703,0.9834146779960171,0.8256242470685918,0.7198345532011454,0.7712006221123097,0.7969135341358161,3
0.5327716969115498,0.8660462073722339,0.4902053379747937,0.21816393320177768,0.7262109110540763,0.8577287238680836,0.6387497555534859,0.0,0.0,0.0,3
0.8733422537673509,0.8524917046634994,0.5871663514741433,0.5502524308495789,0.6635975067136672,0.41944621143342004,0.6274982182165435,0.0,0.452295275466609,0.4631438988890792,1
0.4481886872563351,0.4444444444444444,0.5193953527901419,0.42617130946349513,0.645839298920061,0.0,0.6492901806776298,0.8521406221727305,0.0,0.32505232604180145,0
0.11204717181408377,0.0,0.21383177633304115,0.0,0.5920077887880107,0.0,0.4726779406936126,0.0,0.9476621156516006,0.9249776432067859,0
0.22409434362816755,0.39832916674679514,0.39563579907172397,0.0,0.6196235423812044,0.0,0.5498595388000916,0.7198345532011454,0.7992442778803419,0.38463268242382603,0
0.0,0.0,0.0,0.0,0.3293617988550857,0.0,0.0,0.0,0.0,0.0,2
0.4481886872563351,0.2579920105430403,0.4370147200199298,0.3773616042822525,0.6611792987553401,0.6794695955721386,0.9724696577217526,0.7224672878443908,0.0,0.0,2
0.5386505229230697,0.5094402778579062,0.8868267443721983,0.5299181206582586,0.675163924594648,0.3024446496739752,0.6313336646910513,0.3585804996718544,0.0,0.40055366194895903,1
0.17759056563718323,0.3333333333333333,0.8401430172897036,0.8044838049304235,0.6164236447690477,0.0,0.440286004776834,0.0,0.0,0.0,1
0.0,0.0,0.3207476644995617,0.0,0.5675919328069738,0.0,0.5498595388000916,0.0,0.9462964895827783,0.9209843729304265,0
0.0,0.0,0.0,0.0,0.6773791990920025,0.8176870229966596,0.5833383487483772,0.0,0.0,0.0,2
0.3722126480018763,0.31192832467306714,0.4370147200199298,0.3773616042822525,0.6485013707366034,0.0,0.9296279430149175,0.8925792431670247,0.0,0.45236313574580156,0
0.0,0.0,0.0,0.0,0.4663683490779302,0.0,0.0,0.0,0.0,0.0,3
0.4579886512572598,0.1761069445245729,0.733227129123183,0.5639455863364304,0.6431317194047074,0.0,0.5559269192148529,0.0,0.0,0.45236313574580156,1
0.0,0.0,0.0,0.0,0.3798015403101804,0.0,0.0,0.0,0.0,0.7340657121769814,2
0.8872862297191382,0.8359513284507792,0.8247754110558738,0.8523426189269903,0.8813618533565957,0.8598126709906382,0.8990834851331567,0.8856210347147888,0.9155968364201442,0.8842140252777301,3
0.43775604182497574,0.39832916674679514,0.46960851836567385,0.41531376244561735,0.6536949358417785,0.0,0.8314378866378118,0.8569984298756352,0.11879514380082422,0.45236313574580156,0
0.7817844823833524,0.8926025557263834,0.6596630114500256,0.668594245341786,0.7036695094305985,0.6309095599677793,0.754390669991505,0.5976341661197574,0.6234283036158327,0.7023680496693777,1
0.4579886512572598,0.4633250001602569,0.46208278085672055,0.42617130946349513,0.6536949358417785,0.0,0.5978548547427658,0.0,0.8974484689911485,0.4631438988890792,0
0.8183679763833972,0.8359513284507792,0.5345794408326029,0.43632786640355536,0.7386399944896204,0.0,0.523108841115467,0.0,0.0,0.38463268242382603,1
0.43775604182497574,0.4444444444444444,0.5193953527901419,0.0,0.5842799369031737,0.3886707751543986,0.4726779406936126,0.3585804996718544,0.6634664233953806,0.4408383007640713,2
0.3722126480018763,0.43409895506761315,0.3551668926902,0.21816393320177768,0.6485013707366034,0.0,0.49979171702813996,0.0,0.0,0.2688467077015562,2
